Country,Product,Flow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
IEA Total,Oil products,Total final consumption (ktoe),1403717,1487097,1576519,1509692,1476192,1569725,1623389,1664153,1677874,1568368,1495349,1438347,1421695,1460791,1463273,1501118,1532876,1577137,1580132,1574720,1581470,1618375,1639401,1684173,1708701,1756717,1770942,1772082,1811162,1820771,1836630,1841619,1860700,1897489,1893125,1886734,1862128,1786062,1710371,1743971,1686958,1662194,1667186,1661246,1690259,1705257,1719551,1724285
IEA Total,Natural gas,Total final consumption (ktoe),450518,476499,498535,503212,483408,508479,508783,524854,552381,558662,555127,525336,515526,548636,548059,534374,557419,584627,587258,586627,602191,607375,630164,635067,660810,704529,706390,690787,697600,739967,717562,718000,728682,724969,709946,693879,705924,715885,677043,723490,708055,706455,746268,730037,721695,731122,747889,788006
IEA Total,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEA Total,Renewables and waste,Total final consumption (ktoe),78857,81306,83058,83754,81089,86782,89846,96538,101019,103228,104038,107453,113768,121637,122155,124018,131664,131525,100074,96666,100623,105660,103177,103184,109404,109806,110299,114020,135772,138932,128555,128224,138464,143413,152196,162127,171517,178685,180065,192065,191711,200506,210725,208144,208483,208799,212378,221218
IEA Total,Electricity,Total final consumption (ktoe),277355,299950,322909,329082,333293,355430,371477,388093,402320,407266,414146,409929,424864,449141,464135,473479,494426,515923,533292,548878,567392,570765,583588,601324,618607,635978,648257,663900,681876,710109,712913,729280,740696,757464,772774,780297,798369,795860,763873,797817,794629,792961,795889,792560,795448,804943,806437,821006
IEA Total,Heat,Total final consumption (ktoe),17945,19601,20714,22571,23878,27007,28293,31149,33051,35624,34727,35300,38142,39582,42153,42057,43013,40271,39902,43213,48361,47928,46768,46740,45988,49287,47197,46672,48346,49892,52451,52206,55944,57874,58275,61205,59591,60002,58672,62473,58283,59324,58860,55375,55476,58806,58712,58701
IEA Total,Total,Total final consumption (ktoe),2552016,2673582,2804523,2743869,2672145,2816035,2885978,2962948,3038502,2932338,2868652,2770840,2768126,2887119,2915856,2940605,3025020,3116234,3093231,3079437,3114019,3127201,3171423,3229692,3299284,3411405,3435800,3426509,3507454,3597136,3579714,3599451,3659084,3717402,3716547,3720591,3732056,3667721,3506988,3650992,3567345,3542876,3598267,3562122,3586240,3617241,3656290,3721703
IEA and Accession/Association countries,"Coal, peat and oil shale",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,601038,593304,553252,553171,551398,574956,532490,538280,520196,471234,471795,477889,491740,542758,638300,748325,793808,834397,871486,908397,973059,1020267,1021372,1010197,1013620,999169,950942,915873,891150
IEA and Accession/Association countries,"Crude, NGL and feedstocks",Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7338,7490,7390,8601,8110,5979,9825,8775,7673,7830,8796,8403,9436,9477,9767,10360,11465,10858,9065,12737,14118,8005,9185,8230,10589,11900,10420,9941,10524
IEA and Accession/Association countries,Oil products,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1832422,1853174,1902257,1940394,2006044,2065589,2139672,2184905,2191607,2255271,2286222,2307489,2335301,2382738,2476572,2485394,2510038,2523929,2462194,2406673,2492973,2483280,2505872,2545488,2565367,2634484,2671331,2729657,2762515
IEA and Accession/Association countries,Natural gas,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,613366,629373,635094,657901,664865,691568,738616,742160,726636,738291,786046,767667,772014,788173,792405,783378,776781,794511,812172,778834,854345,849772,860603,912332,905210,898550,915097,951654,1017551
IEA and Accession/Association countries,Nuclear,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEA and Accession/Association countries,Renewables and waste,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,524111,532926,542664,541483,544974,552957,555803,559680,564051,590178,590233,574591,578292,588470,593509,596129,602046,611361,618746,618616,629247,626795,626407,629621,621216,614891,608796,609455,609347
IEA and Accession/Association countries,Electricity,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,646060,673806,683852,705742,734603,760843,789351,809492,830225,855032,895037,904771,937599,974008,1017307,1062514,1105591,1162871,1179231,1169646,1248137,1288282,1317547,1358689,1385378,1406643,1452709,1491246,1554967
IEA and Accession/Association countries,Heat,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58506,65162,65404,66456,69477,66680,71694,70029,70329,72379,76220,80126,82991,90321,95040,102571,110427,112218,113462,114209,125110,125434,132119,135257,134378,139569,149662,155365,162943
IEA and Accession/Association countries,Total,Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4282841,4355235,4389913,4473749,4579470,4718573,4837451,4913321,4910717,4990215,5114350,5120936,5207373,5375945,5622899,5788671,5910156,6050143,6066355,6009112,6336988,6401836,6473105,6599814,6635757,6705206,6758958,6863191,7008998
World,"Coal, peat and oil shale",Total final consumption (ktoe),634666,630240,631615,629026,639814,641608,665041,689088,711850,702861,706940,700599,707145,744813,756213,755596,777248,801626,784229,751739,729181,666686,658457,639740,660320,607754,608426,588634,540207,541691,551772,562390,616507,714747,825410,871243,915904,962564,989123,1058479,1109172,1120399,1106623,1113554,1097261,1052532,1017425,994497
World,"Crude, NGL and feedstocks",Total final consumption (ktoe),17570,20069,22144,22502,24443,30278,33204,39201,35639,24238,24864,25505,26710,26464,22130,25067,28999,32127,32527,10913,13037,13318,13070,12553,11138,15417,15532,14817,13224,13726,13261,12250,11778,11960,12525,13389,13371,12687,19070,21939,14722,10796,12416,12274,13500,15303,12678,12588
World,Oil products,Total final consumption (ktoe),1977539,2098894,2229756,2181201,2180604,2300271,2389006,2467190,2519231,2425088,2344242,2290572,2282058,2326025,2351353,2418845,2483895,2567848,2598285,2595230,2625659,2654284,2660405,2710684,2789815,2881675,2950115,2962185,3050596,3105737,3137520,3185069,3243688,3390989,3432774,3490654,3550284,3509489,3439905,3574760,3563839,3603056,3664145,3719860,3811786,3872722,3977441,4038502
World,Natural gas,Total final consumption (ktoe),581700,617591,651765,667348,666398,700455,716226,745454,787483,814810,826699,806819,808545,859829,869259,877546,919424,961598,978885,944409,961182,953801,978325,975005,1005865,1056758,1053878,1041750,1068327,1119246,1106575,1121052,1157642,1179090,1194586,1213119,1255235,1287176,1230773,1345822,1365034,1363514,1417605,1421810,1422661,1455653,1514175,1611345
World,Nuclear,Total final consumption (ktoe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World,Renewables and waste,Total final consumption (ktoe),586586,597880,608574,619658,628597,643500,655835,670332,684838,696557,706978,720602,734452,755741,766021,776850,795813,804004,782966,794342,806761,819655,821492,830637,847489,856688,863910,874858,908782,911444,899725,910181,929032,941681,952989,965650,979975,995799,1004590,1023484,1029722,1035932,1051375,1049691,1050068,1052092,1058904,1060697
World,Electricity,Total final consumption (ktoe),377079,407888,439159,453027,464644,495690,520089,547306,571295,585662,599997,603517,628648,667246,689723,712593,746445,781265,807452,834254,860821,866584,883790,906871,935008,965617,988406,1013198,1043676,1091798,1107583,1146574,1192532,1245626,1301294,1357889,1425828,1448926,1439072,1537998,1585605,1628191,1679089,1712586,1740726,1796750,1845233,1918779
World,Heat,Total final consumption (ktoe),68353,72768,76638,81218,93742,92782,97604,103642,109058,120674,127523,134152,143523,150896,161801,179068,171713,172463,177573,336289,336848,337196,334033,307794,286652,261986,249384,247685,247463,248390,253135,250394,258348,260980,260273,268653,267923,261923,255838,275250,283822,290462,278624,274825,271984,284747,290643,301295
World,Total,Total final consumption (ktoe),4243492,4445330,4659651,4653980,4698242,4904584,5077007,5262215,5419394,5369890,5337242,5281766,5331082,5531014,5616500,5745565,5923536,6120930,6161916,6267177,6333490,6311526,6349573,6383283,6536286,6645895,6729651,6743126,6872275,7032031,7069571,7187911,7409527,7745072,7979851,8180595,8408520,8478565,8378371,8837731,8951917,9052350,9209878,9304601,9407986,9529798,9716500,9937703
